D,H,Beta,J,CT,CP,CQ,RPS
8,4,0.5,0.097082132,0.124611855,0.072828319,0.011596746,224.3325033
8,4,0.5,0.09711835,0.122634117,0.072899477,0.011608399,224.2488444
8,4,0.5,0.097037109,0.123599326,0.072125535,0.011484854,224.4365885
8,4,0.5,0.097355807,0.124722281,0.073415113,0.011690285,223.701888
8,4,0.5,0.097198209,0.125026501,0.07270427,0.011577089,224.0645996
8,4,0.5,0.097105917,0.122513728,0.072487363,0.011542607,224.2775553
8,4,0.5,0.097360368,0.123328225,0.072857985,0.011601293,223.6914063
8,4,0.5,0.09732213,0.122755151,0.072389344,0.011526964,223.7792969
8,4,0.5,0.097210298,0.123428407,0.072469905,0.011539783,224.036735
8,4,0.5,0.097242116,0.122896035,0.072305839,0.011513608,223.9634277
8,4,0.5,0.097421712,0.124155158,0.072496785,0.011544153,223.5505534
8,4,0.5,0.097620209,0.125133005,0.072939361,0.011614678,223.0959961
8,4,0.5,0.097686031,0.126180392,0.07338383,0.011685576,222.9456706
8,4,0.5,0.09763194,0.125231803,0.073096811,0.011639538,223.0691895
8,4,0.5,0.097702023,0.124814777,0.073174946,0.011652413,222.9091797
8,4,0.5,0.097681111,0.125695881,0.072830739,0.011597368,222.956901
8,4,0.5,0.09764133,0.123152508,0.072903013,0.011608527,223.0477376
8,4,0.5,0.097508508,0.123650991,0.072755589,0.011585185,223.3515625
8,4,0.5,0.097537928,0.120736724,0.072769725,0.011587545,223.284196
8,4,0.5,0.097310742,0.120237112,0.071600273,0.011401388,223.805485
8,4,0.5,0.097731444,0.124578288,0.07252277,0.011547778,222.8420736
8,4,0.5,0.097840358,0.125287166,0.072940489,0.011614525,222.5940104
8,4,0.5,0.097555834,0.124576696,0.071989069,0.011463242,223.2432129
8,4,0.5,0.097454415,0.122205543,0.072069955,0.011476553,223.4755371
8,4,0.5,0.09776617,0.125736171,0.072639466,0.011566812,222.7629232
8,4,0.5,0.191622506,0.096503565,0.06966427,0.011093969,108.1152262
8,4,0.5,0.191325074,0.097154048,0.068684499,0.010937168,108.2833008
8,4,0.5,0.190675401,0.088704721,0.06787925,0.010809124,108.6522461
8,4,0.5,0.190884382,0.093543634,0.06826844,0.010871039,108.5332927
8,4,0.5,0.189991776,0.088656433,0.067016473,0.010671114,109.0431966
8,4,0.5,0.190291274,0.093455415,0.067621312,0.010767803,108.8715739
8,4,0.5,0.190448381,0.090640278,0.067269603,0.010711714,108.7817627
8,4,0.5,0.190350379,0.089638563,0.067235934,0.010706263,108.8377686
8,4,0.5,0.190573856,0.096660506,0.06758935,0.01076292,108.71014
8,4,0.5,0.190886687,0.089970121,0.068444864,0.010898507,108.5319824
8,4,0.5,0.190592261,0.091172043,0.067574417,0.010760213,108.6996419
8,4,0.5,0.189635439,0.085727089,0.066056329,0.010519574,109.2480957
8,4,0.5,0.190217736,0.09220674,0.066743296,0.010628376,108.9136637
8,4,0.5,0.189629209,0.088424245,0.066479245,0.010585216,109.2516846
8,4,0.5,0.190271875,0.092533012,0.06712923,0.010688887,108.8826742
8,4,0.5,0.190802991,0.094159123,0.067883004,0.010808405,108.5795899
8,4,0.5,0.191325764,0.094718259,0.068816836,0.010957947,108.2829102
8,4,0.5,0.190648469,0.096016634,0.067810921,0.010798288,108.6675944
8,4,0.5,0.190824316,0.088979222,0.067816514,0.010799425,108.5674561
8,4,0.5,0.189982333,0.088894101,0.066793294,0.010633989,109.0486165
8,4,0.5,0.19045938,0.090696799,0.067720309,0.010783849,108.7754802
8,4,0.5,0.190210999,0.089521989,0.066469661,0.010584917,108.9175212
8,4,0.5,0.189960487,0.088339346,0.066798651,0.010636893,109.0611572
8,4,0.5,0.190239726,0.091654549,0.066470529,0.01058434,108.9010742
8,4,0.5,0.190111013,0.089454003,0.066596686,0.010605143,108.9748047
8,4,0.5,0.190332248,0.092354662,0.06699096,0.010667032,108.8481364
8,4,0.5,0.191209953,0.096921532,0.067954465,0.01082124,108.3484945
8,4,0.5,0.190781428,0.090467625,0.067425721,0.010736422,108.591862
8,4,0.5,0.190830195,0.095915214,0.067409361,0.010735114,108.5641113
8,4,0.5,0.159693333,0.103019249,0.088918429,0.014051182,129.7318441
8,4,0.5,0.149524359,0.105421553,0.06959307,0.011082245,138.5547526
8,4,0.5,0.14932947,0.106555281,0.069088241,0.01100061,138.7355794
8,4,0.5,0.149356139,0.105807007,0.069300109,0.011035524,138.7108073
8,4,0.5,0.149556052,0.104494954,0.069102187,0.011004179,138.5253906
8,4,0.5,0.149408294,0.105653963,0.069255451,0.011028281,138.6623861
8,4,0.5,0.14945824,0.105200486,0.06883686,0.010960725,138.6160482
8,4,0.5,0.149360064,0.10669465,0.068701621,0.010940329,138.7071615
8,4,0.5,0.14956229,0.105833927,0.068879459,0.010968009,138.5196126
8,4,0.5,0.149357418,0.102956868,0.067955201,0.010822002,138.7096191
8,4,0.5,0.149536075,0.105136095,0.069171992,0.011014743,138.5438965
8,4,0.5,0.149340227,0.105737358,0.069292287,0.01103354,138.7255859
8,4,0.5,0.149219672,0.10329048,0.068468735,0.010903757,138.8376628
8,4,0.5,0.149393319,0.102142947,0.068633325,0.010929027,138.6762858
8,4,0.5,0.14954948,0.104769448,0.068646027,0.010931259,138.5314779
8,4,0.5,0.149477564,0.107635041,0.068944816,0.010979138,138.5981283
8,4,0.5,0.149705828,0.108250505,0.06893714,0.01097726,138.3868001
8,4,0.5,0.149927992,0.109585555,0.068997882,0.010987157,138.1817383
8,4,0.5,0.149674177,0.107689147,0.069816794,0.011117625,138.4160645
8,4,0.5,0.150016572,0.112274793,0.070327008,0.011198572,138.1001465
8,4,0.5,0.149536163,0.109755738,0.069235452,0.011024455,138.5438151
8,4,0.5,0.149993449,0.112903245,0.07035396,0.011202778,138.1214356
8,4,0.5,0.149851053,0.108695072,0.070079821,0.011159696,138.2526856
8,4,0.5,0.149934668,0.109263676,0.069845645,0.011121552,138.1755859
8,4,0.5,0.149915508,0.107306934,0.069849914,0.011122658,138.1932455
8,4,0.5,0.149969751,0.108599292,0.070024043,0.011150465,138.1432617
8,4,0.5,0.150441716,0.114165621,0.071059936,0.011315813,137.7098796
8,4,0.5,0.149667032,0.107849977,0.06934493,0.011040808,138.4226725
8,4,0.5,0.149853417,0.110208674,0.070321562,0.011196911,138.2505046
8,4,0.5,0.150093999,0.10941121,0.069415733,0.011054296,138.0289063
8,4,0.5,0.133360444,0.112930922,0.085275476,0.013406222,155.3482422
8,4,0.5,0.123100055,0.117763091,0.071451665,0.011377777,168.2965169
8,4,0.5,0.123066528,0.118866323,0.070757927,0.011266812,168.3423665
8,4,0.5,0.123174948,0.118439253,0.071111576,0.011323656,168.1941895
8,4,0.5,0.12315663,0.119915385,0.07091097,0.011291809,168.2192057
8,4,0.5,0.123052561,0.118798247,0.071000194,0.011306235,168.3614746
8,4,0.5,0.12283595,0.117329823,0.06971699,0.011101783,168.6583659
8,4,0.5,0.123103496,0.11801513,0.070440708,0.011217173,168.2918132
8,4,0.5,0.122769579,0.113418449,0.069664359,0.011093348,168.7495443
8,4,0.5,0.122954902,0.114393961,0.069724015,0.011102214,168.4951986
8,4,0.5,0.12297885,0.116426836,0.070203415,0.01117861,168.4623861
8,4,0.5,0.123117058,0.116255048,0.070556235,0.011235206,168.2732747
8,4,0.5,0.122968443,0.11746607,0.070256706,0.011187593,168.4766439
8,4,0.5,0.123140605,0.118631268,0.070422063,0.011213447,168.241097
8,4,0.5,0.123287118,0.118998898,0.070778976,0.011270521,168.0411621
8,4,0.5,0.123267489,0.11872338,0.07050405,0.011226891,168.0679199
8,4,0.5,0.123093782,0.115385961,0.070034622,0.011152014,168.3050944
8,4,0.5,0.123224028,0.116655397,0.070530497,0.011230813,168.1271973
8,4,0.5,0.123073001,0.116973341,0.070298309,0.011194402,168.3335124
8,4,0.5,0.123234861,0.115880295,0.07026923,0.011189181,168.1124186
8,4,0.5,0.123267143,0.113725201,0.070478675,0.01122249,168.0683919
8,4,0.5,0.123166092,0.114140135,0.070148062,0.011170118,168.2062826
8,4,0.5,0.123192413,0.115422462,0.070043357,0.011153396,168.1703451
8,4,0.5,0.123195191,0.113798932,0.070564526,0.011236472,168.1665527
8,4,0.5,0.123269256,0.117375298,0.070628729,0.011246233,168.0655111
8,4,0.5,0.123207449,0.114993453,0.070309774,0.011195538,168.149821
8,4,0.5,0.123101627,0.111261708,0.069847982,0.011122237,168.2943685
8,4,0.5,0.123195572,0.114887239,0.070070982,0.011157634,168.1660319
8,4,0.5,0.123325903,0.115287744,0.070629691,0.011246051,167.9883138
8,4,0.5,0.123310002,0.115546064,0.070056878,0.011155915,168.0099772
8,4,0.5,0.111701168,0.116402913,0.079929738,0.012642119,185.4708496
8,4,0.5,0.106000179,0.12013125,0.071543264,0.011392369,195.4459961
8,4,0.5,0.10597126,0.120667422,0.071118056,0.011324378,195.4993327
8,4,0.5,0.106095609,0.119717055,0.071078442,0.011318279,195.2701986
8,4,0.5,0.106129011,0.118836652,0.071595786,0.011401095,195.2087402
8,4,0.5,0.105928373,0.118878337,0.070806417,0.011275171,195.5784831
8,4,0.5,0.106044404,0.120834673,0.071176127,0.011334027,195.3644857
8,4,0.5,0.106212459,0.121817479,0.071427742,0.011373509,195.0553711
8,4,0.5,0.106088614,0.120000083,0.070937451,0.011296149,195.2830729
8,4,0.5,0.106140409,0.120230961,0.071488057,0.011383999,195.1877767
8,4,0.5,0.106211165,0.119696625,0.0712282,0.011342018,195.0577474
8,4,0.5,0.10643683,0.120842568,0.071519509,0.01138896,194.6441895
8,4,0.5,0.106220852,0.12061084,0.071075985,0.011318319,195.0399577
8,4,0.5,0.106328447,0.119611709,0.071191123,0.011336108,194.8425944
8,4,0.5,0.10648828,0.122006339,0.071997719,0.011465217,194.5501465
8,4,0.5,0.106369321,0.117036769,0.071212082,0.011339421,194.7677246
8,4,0.5,0.106355527,0.118329254,0.071473824,0.011381006,194.792985
8,4,0.5,0.106350719,0.120412676,0.070904562,0.011290809,194.8017904
8,4,0.5,0.106451144,0.120996233,0.071521081,0.011388601,194.6180176
8,4,0.5,0.106243496,0.11949737,0.070754508,0.011266628,194.9983887
8,4,0.5,0.106340049,0.119565043,0.071117563,0.011324675,194.8213379
8,4,0.5,0.106380228,0.118276229,0.071194872,0.011336403,194.7477539
8,4,0.5,0.106471169,0.119069811,0.071501203,0.011386352,194.5814128
8,4,0.5,0.106227838,0.1184469,0.070912595,0.011291681,195.0271322
8,4,0.5,0.106320898,0.121746927,0.070472966,0.011222107,194.856429
8,4,0.5,0.106334479,0.117912556,0.071299281,0.01135372,194.831543
8,4,0.5,0.106318891,0.117356196,0.07091915,0.011293174,194.8601074
8,4,0.5,0.106356424,0.118772081,0.071020458,0.011309222,194.7913412
8,4,0.5,0.106365872,0.119808348,0.071038037,0.011312039,194.7740397
8,4,0.5,0.106335216,0.118187172,0.07091534,0.011292173,194.8301921
8,4,0.5,0.098693865,0.121526395,0.07821771,0.01238884,209.9148763
8,4,0.5,0.09391779,0.123370653,0.071945958,0.011456221,220.5898438
8,4,0.5,0.094210423,0.125454876,0.072264939,0.011507063,219.904655
8,4,0.5,0.09413748,0.122366414,0.072363023,0.011522724,220.0750488
8,4,0.5,0.094079515,0.122249473,0.072309837,0.011514223,220.2106445
8,4,0.5,0.094261025,0.123543307,0.072309324,0.011513964,219.7866048
8,4,0.5,0.094176157,0.121342703,0.072378413,0.011525231,219.984668
8,4,0.5,0.094245517,0.122342798,0.072221608,0.011500277,219.8227702
8,4,0.5,0.094105194,0.122641666,0.07153484,0.011390989,220.1505534
8,4,0.5,0.094075753,0.120063245,0.071264456,0.011348102,220.2194499
8,4,0.5,0.094165922,0.122678701,0.071562877,0.011395278,220.0085775
8,4,0.5,0.094217885,0.122499174,0.071649986,0.011409514,219.8872396
8,4,0.5,0.094129607,0.121785864,0.071290407,0.011352099,220.093457
8,4,0.5,0.094359131,0.123109365,0.071777945,0.011429769,219.5580892
8,4,0.5,0.094164501,0.121814457,0.071456224,0.011378674,220.0118978
8,4,0.5,0.094352871,0.121966671,0.071952791,0.011457431,219.5726563
8,4,0.5,0.094510078,0.12503485,0.071812687,0.01143508,219.2074219
8,4,0.5,0.09429017,0.121441797,0.071748261,0.011424734,219.7186686
8,4,0.5,0.094330405,0.122313798,0.071477764,0.011382068,219.6249512
8,4,0.5,0.09449143,0.121904105,0.071714006,0.011419343,219.2506836
8,4,0.5,0.094467867,0.121016872,0.071929048,0.011453579,219.3053711
8,4,0.5,0.094355998,0.121515158,0.071383243,0.011366592,219.5653809
8,4,0.5,0.094471562,0.12246125,0.071793144,0.011432181,219.2967936
8,4,0.5,0.094558452,0.122598555,0.071392951,0.011367904,219.09528
8,4,0.5,0.094622855,0.123229477,0.071522063,0.011389047,218.9461589
8,4,0.5,0.094478433,0.121198488,0.071393452,0.011368373,219.2808431
8,4,0.5,0.094579362,0.123347939,0.071362146,0.011363601,219.0468425
8,4,0.5,0.094782819,0.123803199,0.072071066,0.011476416,218.5766439
8,4,0.5,0.094627863,0.120074206,0.071573885,0.011396988,218.9345703
8,4,0.5,0.094732262,0.122101429,0.071788979,0.011431461,218.6932943
8,4,0.5,0.173186037,0.100166394,0.072805252,0.011593003,109.6307373
8,4,0.5,0.171796962,0.097205024,0.069692956,0.011099488,110.5171631
8,4,0.5,0.172008192,0.09851749,0.070434456,0.011218084,110.3814453
8,4,0.5,0.171459443,0.096170331,0.069154339,0.011011143,110.7347168
8,4,0.5,0.171476217,0.09411637,0.069484686,0.011066538,110.7238851
8,4,0.5,0.171467811,0.094894415,0.068945637,0.010978393,110.7293132
8,4,0.5,0.171230177,0.096495544,0.06856008,0.010916746,110.8829834
8,4,0.5,0.171445584,0.098329466,0.068857616,0.010964211,110.7436686
8,4,0.5,0.171667507,0.100749914,0.069153214,0.011012263,110.6005046
8,4,0.5,0.17146461,0.095249058,0.0685201,0.010911682,110.7313802
8,4,0.5,0.171719981,0.097846042,0.069931153,0.011133683,110.5667074
8,4,0.5,0.172140296,0.105573319,0.070538433,0.01123261,110.2967367
8,4,0.5,0.171558441,0.093023537,0.069225599,0.011023285,110.6708171
8,4,0.5,0.171507541,0.098941737,0.069012542,0.010989442,110.7036621
8,4,0.5,0.171906901,0.098140806,0.069773529,0.011110222,110.4464844
8,4,0.5,0.17121153,0.094911562,0.068437186,0.01089789,110.8950602
8,4,0.5,0.171450976,0.097163976,0.069127111,0.011008327,110.7401856
8,4,0.5,0.170985996,0.094179774,0.068165059,0.010855246,111.041333
8,4,0.5,0.171656531,0.096563171,0.069214044,0.011022411,110.6075765
8,4,0.5,0.171476557,0.097527454,0.069303494,0.011036214,110.7236654
8,4,0.5,0.17125348,0.095464801,0.068197597,0.010858563,110.8678955
8,4,0.5,0.171468781,0.099358662,0.069073474,0.010999082,110.7286865
8,4,0.5,0.171669591,0.098328919,0.069071581,0.011000202,110.5991618
8,4,0.5,0.171841326,0.094748447,0.0695474,0.011076461,110.4886312
8,4,0.5,0.171106519,0.099444365,0.06891275,0.010972941,110.9631185
8,4,0.5,0.171161601,0.097841371,0.068832546,0.010960666,110.9274089
8,4,0.5,0.171241639,0.092814792,0.068384507,0.010890222,110.8755615
8,4,0.5,0.171209205,0.094502595,0.068432467,0.010898168,110.8965658
8,4,0.5,0.171465164,0.094725225,0.069018509,0.01098997,110.7310221
8,4,0.5,0.156006605,0.103458031,0.094591063,0.014592624,121.7032634
8,4,0.5,0.134117099,0.110641433,0.070478965,0.011222866,141.566683
8,4,0.5,0.133997504,0.110334471,0.070043335,0.011152861,141.6930339
8,4,0.5,0.13397382,0.105961262,0.069671079,0.011094244,141.7180827
8,4,0.5,0.134231131,0.113251844,0.070206704,0.011179654,141.4464193
8,4,0.5,0.134026047,0.114070258,0.070135627,0.011168297,141.6628581
8,4,0.5,0.134103886,0.108419497,0.069808053,0.011117089,141.5806315
8,4,0.5,0.134073538,0.109705046,0.069635113,0.011088675,141.612679
8,4,0.5,0.13401938,0.110429711,0.070039229,0.011152511,141.6699056
8,4,0.5,0.134086283,0.109042539,0.070052084,0.011155539,141.5992188
8,4,0.5,0.13403481,0.107775277,0.069828016,0.011119144,141.653597
8,4,0.5,0.134101404,0.107848422,0.069807459,0.011116208,141.583252
8,4,0.5,0.134243675,0.111366506,0.070659427,0.011251598,141.4332031
8,4,0.5,0.133973743,0.107999376,0.070210841,0.011180584,141.7181641
8,4,0.5,0.134087932,0.111517532,0.07004049,0.011152523,141.5974772
8,4,0.5,0.134114648,0.108579863,0.070255342,0.011187066,141.5692708
8,4,0.5,0.134022629,0.113140653,0.070091733,0.0111608,141.6664714
8,4,0.5,0.134198626,0.112194053,0.069813822,0.011116439,141.4806803
8,4,0.5,0.134114062,0.106837334,0.069650424,0.011090912,141.5698893
8,4,0.5,0.134174238,0.112030594,0.069743663,0.011105339,141.5063965
8,4,0.5,0.134133832,0.108442838,0.069746978,0.011106295,141.5490234
8,4,0.5,0.133991732,0.10729194,0.06961909,0.01108571,141.6991374
8,4,0.5,0.134275398,0.111030571,0.07060824,0.011244188,141.3997884
8,4,0.5,0.134066681,0.106759985,0.06995716,0.011139354,141.6199219
8,4,0.5,0.13408095,0.109403046,0.069873101,0.011125273,141.6048503
8,4,0.5,0.134354518,0.113270801,0.070777311,0.011270187,141.3165202
8,4,0.5,0.134468721,0.114663399,0.07097923,0.011303065,141.1965007
8,4,0.5,0.134270267,0.108388004,0.070005233,0.011147167,141.4051921
8,4,0.5,0.134189657,0.109087086,0.0707035,0.011259141,141.4901367
8,4,0.5,0.134295169,0.111513766,0.070587432,0.011239955,141.3789714
8,4,0.5,0.125484671,0.113024102,0.086436487,0.013488081,151.3054362
8,4,0.5,0.110243866,0.118166965,0.071224154,0.011343086,172.2228516
8,4,0.5,0.110619463,0.123545763,0.072083134,0.011477059,171.6380859
8,4,0.5,0.110399041,0.1211658,0.071109574,0.011323017,171.980778
8,4,0.5,0.110260861,0.119234511,0.070351699,0.011203619,172.1963053
8,4,0.5,0.110665753,0.118621026,0.071497651,0.011386359,171.5662923
8,4,0.5,0.110244678,0.118512521,0.070743757,0.011265635,172.221582
8,4,0.5,0.110245668,0.117502195,0.070416973,0.011212369,172.2200358
8,4,0.5,0.11040439,0.116875594,0.070837591,0.011279655,171.9724447
8,4,0.5,0.110131823,0.115081977,0.0710372,0.011311558,172.3980632
8,4,0.5,0.110372948,0.115802335,0.070506294,0.011227364,172.0214356
8,4,0.5,0.110592888,0.118860903,0.071121103,0.01132468,171.6793294
8,4,0.5,0.110418143,0.116750138,0.070663189,0.011252181,171.9510254
8,4,0.5,0.11035099,0.115660585,0.070182326,0.011175218,172.0556641
8,4,0.5,0.110906061,0.117488191,0.070952188,0.01129717,171.1945475
8,4,0.5,0.110415885,0.116166324,0.070422943,0.011213867,171.954541
8,4,0.5,0.110488423,0.117792923,0.070798012,0.011272973,171.8416504
8,4,0.5,0.110293783,0.119635579,0.070543698,0.011233052,172.1449056
8,4,0.5,0.110248825,0.117127074,0.070295964,0.011194261,172.2151042
8,4,0.5,0.110797214,0.119453272,0.071000067,0.011306061,171.3627279
8,4,0.5,0.111036414,0.11668272,0.071116542,0.011323903,170.993571
8,4,0.5,0.110780232,0.121180929,0.071321108,0.011357305,171.3889974
8,4,0.5,0.110317408,0.117135517,0.070247055,0.011186236,172.1080404
8,4,0.5,0.110277945,0.119325974,0.070166778,0.011174101,172.1696289
8,4,0.5,0.110492253,0.118584552,0.070818096,0.011276628,171.8356934
8,4,0.5,0.110642094,0.123646884,0.071139374,0.011327958,171.6029785
8,4,0.5,0.109987466,0.116097311,0.069917944,0.011133816,172.6243327
8,4,0.5,0.110255911,0.115347632,0.06993895,0.011135865,172.2040365
8,4,0.5,0.110680127,0.117071447,0.070536406,0.011231811,171.5440104
8,4,0.5,0.110570078,0.11819665,0.070381738,0.011207089,171.7147461
8,4,0.5,0.107029689,0.116557727,0.079145914,0.012468052,177.3948242
8,4,0.5,0.095245344,0.125386712,0.072424338,0.011532814,199.3432129
8,4,0.5,0.095074635,0.12414557,0.071485757,0.011383679,199.7011393
8,4,0.5,0.094977727,0.123061837,0.070974683,0.011301931,199.9048991
8,4,0.5,0.09508395,0.123408409,0.071550612,0.011393474,199.6815755
8,4,0.5,0.094948343,0.124120452,0.071083098,0.011318864,199.9667643
8,4,0.5,0.095052262,0.122881398,0.071150783,0.011329421,199.7481445
8,4,0.5,0.095210168,0.122507602,0.071676531,0.011413373,199.416862
8,4,0.5,0.095167998,0.125896301,0.071481067,0.011382248,199.5052246
8,4,0.5,0.095119428,0.123876008,0.071346552,0.011361348,199.6070964
8,4,0.5,0.095302871,0.121727191,0.071808836,0.011434778,199.2228841
8,4,0.5,0.095218001,0.122527644,0.071980153,0.011461714,199.4004557
8,4,0.5,0.095676651,0.127389287,0.073169631,0.011651502,198.4445801
8,4,0.5,0.095313134,0.122519166,0.071616415,0.011403808,199.2014323
8,4,0.5,0.095225782,0.12201951,0.071372814,0.011364778,199.3841634
8,4,0.5,0.095275924,0.124220205,0.071356637,0.011362627,199.2792318
8,4,0.5,0.095304358,0.122108649,0.071625898,0.011405568,199.2197754
8,4,0.5,0.095261927,0.120886774,0.07120188,0.011337875,199.3085124
8,4,0.5,0.095294253,0.121658674,0.071311399,0.011355009,199.2409017
8,4,0.5,0.095256085,0.120687389,0.071617545,0.011404337,199.3207357
8,4,0.5,0.095220333,0.120526163,0.070919065,0.011293482,199.3955729
8,4,0.5,0.095151122,0.1191857,0.070980563,0.011303407,199.5406087
8,4,0.5,0.095189486,0.120916927,0.071056163,0.011314892,199.4601888
8,4,0.5,0.095325526,0.118874702,0.071232228,0.011343158,199.1755371
8,4,0.5,0.0952732,0.119716918,0.071056731,0.011314986,199.2849284
8,4,0.5,0.095324817,0.121188407,0.07130274,0.011354275,199.1770182
8,4,0.5,0.095317597,0.123496654,0.071269947,0.011348992,199.1921061
8,4,0.5,0.095198606,0.123538407,0.070453048,0.011218604,199.4410807
8,4,0.5,0.095314817,0.121256735,0.070998966,0.011305276,199.1979167
8,4,0.5,0.095488798,0.124324672,0.071425057,0.011373346,198.8349772
8,4,0.5,0.093465555,0.12071645,0.077356602,0.012240692,203.1391439
8,4,0.5,0.084231704,0.124375855,0.072760437,0.011587201,225.4081543
8,4,0.5,0.084075731,0.125223759,0.071648958,0.011408946,225.8263184
8,4,0.5,0.084125462,0.125777964,0.071491374,0.01138331,225.6928223
8,4,0.5,0.08401979,0.125301115,0.071400495,0.011369174,225.9766764
8,4,0.5,0.084362203,0.12635547,0.07223995,0.011503201,225.0594727
8,4,0.5,0.084271104,0.124204084,0.071803151,0.011433575,225.3027669
8,4,0.5,0.084276041,0.12577646,0.071650237,0.011409148,225.2895671
8,4,0.5,0.084282063,0.12503934,0.071384614,0.0113669,225.2734701
8,4,0.5,0.084156037,0.125351337,0.071372393,0.011364967,225.6108236
8,4,0.5,0.084282715,0.124612997,0.071487456,0.011383095,225.2717285
8,4,0.5,0.084314782,0.123970776,0.071734067,0.011423032,225.1860514
8,4,0.5,0.084400766,0.124651098,0.071800881,0.011433491,224.9566406
8,4,0.5,0.084473418,0.127047275,0.071909135,0.011450851,224.7631673
8,4,0.5,0.084475504,0.125815929,0.072111172,0.011482716,224.7576172
8,4,0.5,0.08443535,0.124922527,0.071974618,0.011460851,224.864502
8,4,0.5,0.08448298,0.124339029,0.071808878,0.011434642,224.7377279
8,4,0.5,0.084484546,0.124787548,0.071637045,0.011407025,224.7335612
8,4,0.5,0.084572171,0.125034884,0.071942141,0.011455759,224.5007162
8,4,0.5,0.084293982,0.122246697,0.071173923,0.011333562,225.2416178
8,4,0.5,0.084404302,0.121750842,0.071483903,0.011382573,224.9472168
8,4,0.5,0.084612805,0.126436915,0.071896919,0.011448425,224.3929037
8,4,0.5,0.084381206,0.124032305,0.071284071,0.011350978,225.0087891
8,4,0.5,0.08454756,0.12443922,0.071622529,0.01140475,224.5660645
8,4,0.5,0.084515708,0.123714349,0.071439772,0.011375428,224.6506999
8,4,0.5,0.084609036,0.125573089,0.071740217,0.0114234,224.4028971
8,4,0.5,0.084515322,0.124609223,0.071692833,0.011415991,224.6517253
8,4,0.5,0.08435861,0.123215909,0.070975326,0.011301779,225.0690593
8,4,0.5,0.084671647,0.123813606,0.071809223,0.011434596,224.2369629
8,4,0.5,0.0845403,0.124754595,0.071469635,0.011380507,224.5853516
8,4,0.5,0.091638623,0.13170102,0.085340522,0.006524618,207.1889811
8,4,0.5,0.151387717,0.104097505,0.072571904,0.011554902,109.9310547
8,4,0.5,0.150798948,0.100812624,0.071655088,0.011408705,110.3602621
8,4,0.5,0.150516795,0.10612495,0.071049631,0.011315552,110.5671387
8,4,0.5,0.150168588,0.099687405,0.070672402,0.011255583,110.8235189
8,4,0.5,0.15051078,0.111242776,0.070970903,0.011301927,110.5715576
8,4,0.5,0.15079877,0.099813896,0.071356864,0.011363405,110.3603923
8,4,0.5,0.15051109,0.104095649,0.071410989,0.011372515,110.5713298
8,4,0.5,0.15045083,0.105351316,0.070173296,0.011172948,110.6156169
8,4,0.5,0.150855425,0.104315055,0.071592694,0.011399826,110.3189453
8,4,0.5,0.150786305,0.104009718,0.071040614,0.011316649,110.369515
8,4,0.5,0.150835897,0.103622834,0.070550303,0.011232924,110.3332275
8,4,0.5,0.150613295,0.105338902,0.071441627,0.011377543,110.4962972
8,4,0.5,0.150710918,0.102439221,0.070553163,0.011234994,110.4247233
8,4,0.5,0.150494586,0.101203122,0.070852706,0.011283502,110.5834554
8,4,0.5,0.150825485,0.103404052,0.071313259,0.011354271,110.3408447
8,4,0.5,0.150547334,0.098643755,0.070006239,0.011144864,110.5447103
8,4,0.5,0.150455612,0.100694621,0.070505725,0.011227777,110.6121012
8,4,0.5,0.15068069,0.100060034,0.070833117,0.01127878,110.446875
8,4,0.5,0.150364953,0.095805868,0.07015251,0.011171353,110.6787923
8,4,0.5,0.150651829,0.098089818,0.070531618,0.011231013,110.4680339
8,4,0.5,0.150846701,0.107560469,0.071619488,0.011401993,110.3253255
8,4,0.5,0.150701866,0.10081151,0.071576858,0.011397885,110.4313558
8,4,0.5,0.150905764,0.101598539,0.070444597,0.011218726,110.2821452
8,4,0.5,0.150567019,0.10310955,0.07027418,0.011188861,110.5302572
8,4,0.5,0.150828777,0.103708735,0.07067213,0.011255476,110.3384359
8,4,0.5,0.150654116,0.104466797,0.070697803,0.011258775,110.4663574
8,4,0.5,0.150637425,0.098933492,0.069858573,0.011124228,110.478597
8,4,0.5,0.150148025,0.096161268,0.069587419,0.011081793,110.8386963
8,4,0.5,0.150908437,0.103350975,0.070257169,0.01118851,110.2801921
8,4,0.5,0.130501101,0.103839506,0.093639022,0.014606807,127.5254476
8,4,0.5,0.117402702,0.110010306,0.071143748,0.01132844,141.7532227
8,4,0.5,0.117497422,0.109761056,0.071457032,0.011378088,141.6389486
8,4,0.5,0.117491239,0.107622579,0.070973678,0.011302548,141.646403
8,4,0.5,0.117561186,0.108365573,0.07108578,0.01131895,141.5621257
8,4,0.5,0.117510683,0.10971089,0.071252245,0.011345764,141.6229655
8,4,0.5,0.117499151,0.108923703,0.070847017,0.011280813,141.6368652
8,4,0.5,0.117696819,0.110783968,0.071469281,0.011380086,141.3989909
8,4,0.5,0.117587089,0.109524609,0.070956503,0.011297823,141.5309408
8,4,0.5,0.117596312,0.10810692,0.071159877,0.011331244,141.5198405
8,4,0.5,0.117482545,0.112406446,0.070648628,0.011250617,141.6568848
8,4,0.5,0.117848708,0.111964909,0.071678189,0.011414204,141.2167481
8,4,0.5,0.117576935,0.107320569,0.070978606,0.011302576,141.5431641
8,4,0.5,0.11764892,0.112768471,0.071345247,0.011361404,141.4565593
8,4,0.5,0.117741936,0.109618584,0.071209219,0.011339275,141.344808
